"id","created_at","created_at_rounded","stage","day","hour"
"6401","0000-00-00 00:00:00","2021-09-24 16:00:00","0","Friday","16"
"6402","0000-00-00 00:00:00","2021-09-24 17:00:00","0","Friday","17"
"6403","0000-00-00 00:00:00","2021-09-24 18:00:00","0","Friday","18"
"6404","0000-00-00 00:00:00","2021-09-24 19:00:00","0","Friday","19"
"6405","0000-00-00 00:00:00","2021-09-24 20:00:00","0","Friday","20"
"6406","0000-00-00 00:00:00","2021-09-24 21:00:00","0","Friday","21"
"6407","0000-00-00 00:00:00","2021-09-24 22:00:00","0","Friday","22"
"6408","0000-00-00 00:00:00","2021-09-24 23:00:00","0","Friday","23"
"6409","0000-00-00 00:00:00","2021-09-25 00:00:00","0","Saturday","0"
"6410","0000-00-00 00:00:00","2021-09-25 01:00:00","0","Saturday","1"
"6411","0000-00-00 00:00:00","2021-09-25 02:00:00","0","Saturday","2"
"6412","0000-00-00 00:00:00","2021-09-25 03:00:00","0","Saturday","3"
"6413","0000-00-00 00:00:00","2021-09-25 04:00:00","0","Saturday","4"
"6414","0000-00-00 00:00:00","2021-09-25 05:00:00","0","Saturday","5"
"6415","0000-00-00 00:00:00","2021-09-25 06:00:00","0","Saturday","6"
"6416","0000-00-00 00:00:00","2021-09-25 07:00:00","0","Saturday","7"
"6417","0000-00-00 00:00:00","2021-09-25 08:00:00","0","Saturday","8"
"6418","0000-00-00 00:00:00","2021-09-25 09:00:00","0","Saturday","9"
"6419","0000-00-00 00:00:00","2021-09-25 10:00:00","0","Saturday","10"
"6420","0000-00-00 00:00:00","2021-09-25 11:00:00","0","Saturday","11"
"6421","0000-00-00 00:00:00","2021-09-25 12:00:00","0","Saturday","12"
"6422","0000-00-00 00:00:00","2021-09-25 13:00:00","0","Saturday","13"
"6423","0000-00-00 00:00:00","2021-09-25 14:00:00","0","Saturday","14"
"6424","0000-00-00 00:00:00","2021-09-25 15:00:00","0","Saturday","15"
"6425","0000-00-00 00:00:00","2021-09-25 16:00:00","0","Saturday","16"
"6426","0000-00-00 00:00:00","2021-09-25 17:00:00","0","Saturday","17"
"6427","0000-00-00 00:00:00","2021-09-25 18:00:00","0","Saturday","18"
"6428","0000-00-00 00:00:00","2021-09-25 19:00:00","0","Saturday","19"
"6429","0000-00-00 00:00:00","2021-09-25 20:00:00","0","Saturday","20"
"6430","0000-00-00 00:00:00","2021-09-25 21:00:00","0","Saturday","21"
"6431","0000-00-00 00:00:00","2021-09-25 22:00:00","0","Saturday","22"
"6432","0000-00-00 00:00:00","2021-09-25 23:00:00","0","Saturday","23"
"6433","0000-00-00 00:00:00","2021-09-26 00:00:00","0","Sunday","0"
"6434","0000-00-00 00:00:00","2021-09-26 01:00:00","0","Sunday","1"
"6435","0000-00-00 00:00:00","2021-09-26 02:00:00","0","Sunday","2"
"6436","0000-00-00 00:00:00","2021-09-26 03:00:00","0","Sunday","3"
"6437","0000-00-00 00:00:00","2021-09-26 04:00:00","0","Sunday","4"
"6438","0000-00-00 00:00:00","2021-09-26 05:00:00","0","Sunday","5"
"6439","0000-00-00 00:00:00","2021-09-26 06:00:00","0","Sunday","6"
"6440","0000-00-00 00:00:00","2021-09-26 07:00:00","0","Sunday","7"
"6441","0000-00-00 00:00:00","2021-09-26 08:00:00","0","Sunday","8"
"6442","0000-00-00 00:00:00","2021-09-26 09:00:00","0","Sunday","9"
"6443","0000-00-00 00:00:00","2021-09-26 10:00:00","0","Sunday","10"
"6444","0000-00-00 00:00:00","2021-09-26 11:00:00","0","Sunday","11"
"6445","0000-00-00 00:00:00","2021-09-26 12:00:00","0","Sunday","12"
"6446","0000-00-00 00:00:00","2021-09-26 13:00:00","0","Sunday","13"
"6447","0000-00-00 00:00:00","2021-09-26 14:00:00","0","Sunday","14"
"6448","0000-00-00 00:00:00","2021-09-26 15:00:00","0","Sunday","15"
"6449","0000-00-00 00:00:00","2021-09-26 16:00:00","0","Sunday","16"
"6450","0000-00-00 00:00:00","2021-09-26 17:00:00","0","Sunday","17"
"6451","0000-00-00 00:00:00","2021-09-26 18:00:00","0","Sunday","18"
"6452","0000-00-00 00:00:00","2021-09-26 19:00:00","0","Sunday","19"
"6453","0000-00-00 00:00:00","2021-09-26 20:00:00","0","Sunday","20"
"6454","0000-00-00 00:00:00","2021-09-26 21:00:00","0","Sunday","21"
"6455","0000-00-00 00:00:00","2021-09-26 22:00:00","0","Sunday","22"
"6456","0000-00-00 00:00:00","2021-09-26 23:00:00","0","Sunday","23"
"6457","0000-00-00 00:00:00","2021-09-27 00:00:00","0","Monday","0"
"6458","0000-00-00 00:00:00","2021-09-27 01:00:00","0","Monday","1"
"6459","0000-00-00 00:00:00","2021-09-27 02:00:00","0","Monday","2"
"6460","0000-00-00 00:00:00","2021-09-27 03:00:00","0","Monday","3"
"6461","0000-00-00 00:00:00","2021-09-27 04:00:00","0","Monday","4"
"6462","0000-00-00 00:00:00","2021-09-27 05:00:00","0","Monday","5"
"6463","0000-00-00 00:00:00","2021-09-27 06:00:00","0","Monday","6"
"6464","0000-00-00 00:00:00","2021-09-27 07:00:00","0","Monday","7"
"6465","0000-00-00 00:00:00","2021-09-27 08:00:00","0","Monday","8"
"6466","0000-00-00 00:00:00","2021-09-27 09:00:00","0","Monday","9"
"6467","0000-00-00 00:00:00","2021-09-27 10:00:00","0","Monday","10"
"6468","0000-00-00 00:00:00","2021-09-27 11:00:00","0","Monday","11"
"6469","0000-00-00 00:00:00","2021-09-27 12:00:00","0","Monday","12"
"6470","0000-00-00 00:00:00","2021-09-27 13:00:00","0","Monday","13"
"6471","0000-00-00 00:00:00","2021-09-27 14:00:00","0","Monday","14"
"6472","0000-00-00 00:00:00","2021-09-27 15:00:00","0","Monday","15"
"6473","0000-00-00 00:00:00","2021-09-27 16:00:00","0","Monday","16"
"6474","0000-00-00 00:00:00","2021-09-27 17:00:00","0","Monday","17"
"6475","0000-00-00 00:00:00","2021-09-27 18:00:00","0","Monday","18"
"6476","0000-00-00 00:00:00","2021-09-27 19:00:00","0","Monday","19"
"6477","0000-00-00 00:00:00","2021-09-27 20:00:00","0","Monday","20"
"6478","0000-00-00 00:00:00","2021-09-27 21:00:00","0","Monday","21"
"6479","0000-00-00 00:00:00","2021-09-27 22:00:00","0","Monday","22"
"6480","0000-00-00 00:00:00","2021-09-27 23:00:00","0","Monday","23"
"6481","0000-00-00 00:00:00","2021-09-28 00:00:00","0","Tuesday","0"
"6482","0000-00-00 00:00:00","2021-09-28 01:00:00","0","Tuesday","1"
"6483","0000-00-00 00:00:00","2021-09-28 02:00:00","0","Tuesday","2"
"6484","0000-00-00 00:00:00","2021-09-28 03:00:00","0","Tuesday","3"
"6485","0000-00-00 00:00:00","2021-09-28 04:00:00","0","Tuesday","4"
"6486","0000-00-00 00:00:00","2021-09-28 05:00:00","0","Tuesday","5"
"6487","0000-00-00 00:00:00","2021-09-28 06:00:00","0","Tuesday","6"
"6488","0000-00-00 00:00:00","2021-09-28 07:00:00","0","Tuesday","7"
"6489","0000-00-00 00:00:00","2021-09-28 08:00:00","0","Tuesday","8"
"6490","0000-00-00 00:00:00","2021-09-28 09:00:00","0","Tuesday","9"
"6491","0000-00-00 00:00:00","2021-09-28 10:00:00","0","Tuesday","10"
"6492","0000-00-00 00:00:00","2021-09-28 11:00:00","0","Tuesday","11"
"6493","0000-00-00 00:00:00","2021-09-28 12:00:00","0","Tuesday","12"
"6494","0000-00-00 00:00:00","2021-09-28 13:00:00","0","Tuesday","13"
"6495","0000-00-00 00:00:00","2021-09-28 14:00:00","0","Tuesday","14"
"6496","0000-00-00 00:00:00","2021-09-28 15:00:00","0","Tuesday","15"
"6497","0000-00-00 00:00:00","2021-09-28 16:00:00","0","Tuesday","16"
"6498","0000-00-00 00:00:00","2021-09-28 17:00:00","0","Tuesday","17"
"6499","0000-00-00 00:00:00","2021-09-28 18:00:00","0","Tuesday","18"
"6500","0000-00-00 00:00:00","2021-09-28 19:00:00","0","Tuesday","19"
"6501","0000-00-00 00:00:00","2021-09-28 20:00:00","0","Tuesday","20"
"6502","0000-00-00 00:00:00","2021-09-28 21:00:00","0","Tuesday","21"
"6503","0000-00-00 00:00:00","2021-09-28 22:00:00","0","Tuesday","22"
"6504","0000-00-00 00:00:00","2021-09-28 23:00:00","0","Tuesday","23"
"6505","0000-00-00 00:00:00","2021-09-29 00:00:00","0","Wednesday","0"
"6506","0000-00-00 00:00:00","2021-09-29 01:00:00","0","Wednesday","1"
"6507","0000-00-00 00:00:00","2021-09-29 02:00:00","0","Wednesday","2"
"6508","0000-00-00 00:00:00","2021-09-29 03:00:00","0","Wednesday","3"
"6509","0000-00-00 00:00:00","2021-09-29 04:00:00","0","Wednesday","4"
"6510","0000-00-00 00:00:00","2021-09-29 05:00:00","0","Wednesday","5"
"6511","0000-00-00 00:00:00","2021-09-29 06:00:00","0","Wednesday","6"
"6512","0000-00-00 00:00:00","2021-09-29 07:00:00","0","Wednesday","7"
"6513","0000-00-00 00:00:00","2021-09-29 08:00:00","0","Wednesday","8"
"6514","0000-00-00 00:00:00","2021-09-29 09:00:00","0","Wednesday","9"
"6515","0000-00-00 00:00:00","2021-09-29 10:00:00","0","Wednesday","10"
"6516","0000-00-00 00:00:00","2021-09-29 11:00:00","0","Wednesday","11"
"6517","0000-00-00 00:00:00","2021-09-29 12:00:00","0","Wednesday","12"
"6518","0000-00-00 00:00:00","2021-09-29 13:00:00","0","Wednesday","13"
"6519","0000-00-00 00:00:00","2021-09-29 14:00:00","0","Wednesday","14"
"6520","0000-00-00 00:00:00","2021-09-29 15:00:00","0","Wednesday","15"
"6521","0000-00-00 00:00:00","2021-09-29 16:00:00","0","Wednesday","16"
"6522","0000-00-00 00:00:00","2021-09-29 17:00:00","0","Wednesday","17"
"6523","0000-00-00 00:00:00","2021-09-29 18:00:00","0","Wednesday","18"
"6524","0000-00-00 00:00:00","2021-09-29 19:00:00","0","Wednesday","19"
"6525","0000-00-00 00:00:00","2021-09-29 20:00:00","0","Wednesday","20"
"6526","0000-00-00 00:00:00","2021-09-29 21:00:00","0","Wednesday","21"
"6527","0000-00-00 00:00:00","2021-09-29 22:00:00","0","Wednesday","22"
"6528","0000-00-00 00:00:00","2021-09-29 23:00:00","0","Wednesday","23"
"6529","0000-00-00 00:00:00","2021-09-30 00:00:00","0","Thursday","0"
"6530","0000-00-00 00:00:00","2021-09-30 01:00:00","0","Thursday","1"
"6531","0000-00-00 00:00:00","2021-09-30 02:00:00","0","Thursday","2"
"6532","0000-00-00 00:00:00","2021-09-30 03:00:00","0","Thursday","3"
"6533","0000-00-00 00:00:00","2021-09-30 04:00:00","0","Thursday","4"
"6534","0000-00-00 00:00:00","2021-09-30 05:00:00","0","Thursday","5"
"6535","0000-00-00 00:00:00","2021-09-30 06:00:00","0","Thursday","6"
"6536","0000-00-00 00:00:00","2021-09-30 07:00:00","0","Thursday","7"
"6537","0000-00-00 00:00:00","2021-09-30 08:00:00","0","Thursday","8"
"6538","0000-00-00 00:00:00","2021-09-30 09:00:00","0","Thursday","9"
"6539","0000-00-00 00:00:00","2021-09-30 10:00:00","0","Thursday","10"
"6540","0000-00-00 00:00:00","2021-09-30 11:00:00","0","Thursday","11"
"6541","0000-00-00 00:00:00","2021-09-30 12:00:00","0","Thursday","12"
"6542","0000-00-00 00:00:00","2021-09-30 13:00:00","0","Thursday","13"
"6543","0000-00-00 00:00:00","2021-09-30 14:00:00","0","Thursday","14"
"6544","0000-00-00 00:00:00","2021-09-30 15:00:00","0","Thursday","15"
"6545","0000-00-00 00:00:00","2021-09-30 16:00:00","0","Thursday","16"
"6546","0000-00-00 00:00:00","2021-09-30 17:00:00","0","Thursday","17"
"6547","0000-00-00 00:00:00","2021-09-30 18:00:00","0","Thursday","18"
"6548","0000-00-00 00:00:00","2021-09-30 19:00:00","0","Thursday","19"
"6549","0000-00-00 00:00:00","2021-09-30 20:00:00","0","Thursday","20"
"6550","0000-00-00 00:00:00","2021-09-30 21:00:00","0","Thursday","21"
"6551","0000-00-00 00:00:00","2021-09-30 22:00:00","0","Thursday","22"
"6552","0000-00-00 00:00:00","2021-09-30 23:00:00","0","Thursday","23"
"6553","0000-00-00 00:00:00","2021-10-01 00:00:00","0","Friday","0"
"6554","0000-00-00 00:00:00","2021-10-01 01:00:00","0","Friday","1"
"6555","0000-00-00 00:00:00","2021-10-01 02:00:00","0","Friday","2"
"6556","0000-00-00 00:00:00","2021-10-01 03:00:00","0","Friday","3"
"6557","0000-00-00 00:00:00","2021-10-01 04:00:00","0","Friday","4"
"6558","0000-00-00 00:00:00","2021-10-01 05:00:00","0","Friday","5"
"6559","0000-00-00 00:00:00","2021-10-01 06:00:00","0","Friday","6"
"6560","0000-00-00 00:00:00","2021-10-01 07:00:00","0","Friday","7"
"6561","0000-00-00 00:00:00","2021-10-01 08:00:00","0","Friday","8"
"6562","0000-00-00 00:00:00","2021-10-01 09:00:00","0","Friday","9"
"6563","0000-00-00 00:00:00","2021-10-01 10:00:00","0","Friday","10"
"6564","0000-00-00 00:00:00","2021-10-01 11:00:00","0","Friday","11"
"6565","0000-00-00 00:00:00","2021-10-01 12:00:00","0","Friday","12"
"6566","0000-00-00 00:00:00","2021-10-01 13:00:00","0","Friday","13"
"6567","0000-00-00 00:00:00","2021-10-01 14:00:00","0","Friday","14"
"6568","0000-00-00 00:00:00","2021-10-01 15:00:00","0","Friday","15"
"6569","0000-00-00 00:00:00","2021-10-01 16:00:00","0","Friday","16"
"6570","0000-00-00 00:00:00","2021-10-01 17:00:00","0","Friday","17"
"6571","0000-00-00 00:00:00","2021-10-01 18:00:00","0","Friday","18"
"6572","0000-00-00 00:00:00","2021-10-01 19:00:00","0","Friday","19"
"6573","0000-00-00 00:00:00","2021-10-01 20:00:00","0","Friday","20"
"6574","0000-00-00 00:00:00","2021-10-01 21:00:00","0","Friday","21"
"6575","0000-00-00 00:00:00","2021-10-01 22:00:00","0","Friday","22"
"6576","0000-00-00 00:00:00","2021-10-01 23:00:00","0","Friday","23"
"6577","0000-00-00 00:00:00","2021-10-02 00:00:00","0","Saturday","0"
"6578","0000-00-00 00:00:00","2021-10-02 01:00:00","0","Saturday","1"
"6579","0000-00-00 00:00:00","2021-10-02 02:00:00","0","Saturday","2"
"6580","0000-00-00 00:00:00","2021-10-02 03:00:00","0","Saturday","3"
"6581","0000-00-00 00:00:00","2021-10-02 04:00:00","0","Saturday","4"
"6582","0000-00-00 00:00:00","2021-10-02 05:00:00","0","Saturday","5"
"6583","0000-00-00 00:00:00","2021-10-02 06:00:00","0","Saturday","6"
"6584","0000-00-00 00:00:00","2021-10-02 07:00:00","0","Saturday","7"
"6585","0000-00-00 00:00:00","2021-10-02 08:00:00","0","Saturday","8"
"6586","0000-00-00 00:00:00","2021-10-02 09:00:00","0","Saturday","9"
"6587","0000-00-00 00:00:00","2021-10-02 10:00:00","0","Saturday","10"
"6588","0000-00-00 00:00:00","2021-10-02 11:00:00","0","Saturday","11"
"6589","0000-00-00 00:00:00","2021-10-02 12:00:00","0","Saturday","12"
"6590","0000-00-00 00:00:00","2021-10-02 13:00:00","0","Saturday","13"
"6591","0000-00-00 00:00:00","2021-10-02 14:00:00","0","Saturday","14"
"6592","0000-00-00 00:00:00","2021-10-02 15:00:00","0","Saturday","15"
"6593","0000-00-00 00:00:00","2021-10-02 16:00:00","0","Saturday","16"
"6594","0000-00-00 00:00:00","2021-10-02 17:00:00","0","Saturday","17"
"6595","0000-00-00 00:00:00","2021-10-02 18:00:00","0","Saturday","18"
"6596","0000-00-00 00:00:00","2021-10-02 19:00:00","0","Saturday","19"
"6597","0000-00-00 00:00:00","2021-10-02 20:00:00","0","Saturday","20"
"6598","0000-00-00 00:00:00","2021-10-02 21:00:00","0","Saturday","21"
"6599","0000-00-00 00:00:00","2021-10-02 22:00:00","0","Saturday","22"
"6600","0000-00-00 00:00:00","2021-10-02 23:00:00","0","Saturday","23"
"6601","0000-00-00 00:00:00","2021-10-03 00:00:00","0","Sunday","0"
"6602","0000-00-00 00:00:00","2021-10-03 01:00:00","0","Sunday","1"
"6603","0000-00-00 00:00:00","2021-10-03 02:00:00","0","Sunday","2"
"6604","0000-00-00 00:00:00","2021-10-03 03:00:00","0","Sunday","3"
"6605","0000-00-00 00:00:00","2021-10-03 04:00:00","0","Sunday","4"
"6606","0000-00-00 00:00:00","2021-10-03 05:00:00","0","Sunday","5"
"6607","0000-00-00 00:00:00","2021-10-03 06:00:00","0","Sunday","6"
"6608","0000-00-00 00:00:00","2021-10-03 07:00:00","0","Sunday","7"
"6609","0000-00-00 00:00:00","2021-10-03 08:00:00","0","Sunday","8"
"6610","0000-00-00 00:00:00","2021-10-03 09:00:00","0","Sunday","9"
"6611","0000-00-00 00:00:00","2021-10-03 10:00:00","0","Sunday","10"
"6612","0000-00-00 00:00:00","2021-10-03 11:00:00","0","Sunday","11"
"6613","0000-00-00 00:00:00","2021-10-03 12:00:00","0","Sunday","12"
"6614","0000-00-00 00:00:00","2021-10-03 13:00:00","0","Sunday","13"
"6615","0000-00-00 00:00:00","2021-10-03 14:00:00","0","Sunday","14"
"6616","0000-00-00 00:00:00","2021-10-03 15:00:00","0","Sunday","15"
"6617","0000-00-00 00:00:00","2021-10-03 16:00:00","0","Sunday","16"
"6618","0000-00-00 00:00:00","2021-10-03 17:00:00","0","Sunday","17"
"6619","0000-00-00 00:00:00","2021-10-03 18:00:00","0","Sunday","18"
"6620","0000-00-00 00:00:00","2021-10-03 19:00:00","0","Sunday","19"
"6621","0000-00-00 00:00:00","2021-10-03 20:00:00","0","Sunday","20"
"6622","0000-00-00 00:00:00","2021-10-03 21:00:00","0","Sunday","21"
"6623","0000-00-00 00:00:00","2021-10-03 22:00:00","0","Sunday","22"
"6624","0000-00-00 00:00:00","2021-10-03 23:00:00","0","Sunday","23"
"6625","0000-00-00 00:00:00","2021-10-04 00:00:00","0","Monday","0"
"6626","0000-00-00 00:00:00","2021-10-04 01:00:00","0","Monday","1"
"6627","0000-00-00 00:00:00","2021-10-04 02:00:00","0","Monday","2"
"6628","0000-00-00 00:00:00","2021-10-04 03:00:00","0","Monday","3"
"6629","0000-00-00 00:00:00","2021-10-04 04:00:00","0","Monday","4"
"6630","0000-00-00 00:00:00","2021-10-04 05:00:00","0","Monday","5"
"6631","0000-00-00 00:00:00","2021-10-04 06:00:00","0","Monday","6"
"6632","0000-00-00 00:00:00","2021-10-04 07:00:00","0","Monday","7"
"6633","0000-00-00 00:00:00","2021-10-04 08:00:00","0","Monday","8"
"6634","0000-00-00 00:00:00","2021-10-04 09:00:00","0","Monday","9"
"6635","0000-00-00 00:00:00","2021-10-04 10:00:00","0","Monday","10"
"6636","0000-00-00 00:00:00","2021-10-04 11:00:00","0","Monday","11"
"6637","0000-00-00 00:00:00","2021-10-04 12:00:00","0","Monday","12"
"6638","0000-00-00 00:00:00","2021-10-04 13:00:00","0","Monday","13"
"6639","0000-00-00 00:00:00","2021-10-04 14:00:00","0","Monday","14"
"6640","0000-00-00 00:00:00","2021-10-04 15:00:00","0","Monday","15"
"6641","0000-00-00 00:00:00","2021-10-04 16:00:00","0","Monday","16"
"6642","0000-00-00 00:00:00","2021-10-04 17:00:00","0","Monday","17"
"6643","0000-00-00 00:00:00","2021-10-04 18:00:00","0","Monday","18"
"6644","0000-00-00 00:00:00","2021-10-04 19:00:00","0","Monday","19"
"6645","0000-00-00 00:00:00","2021-10-04 20:00:00","0","Monday","20"
"6646","0000-00-00 00:00:00","2021-10-04 21:00:00","0","Monday","21"
"6647","0000-00-00 00:00:00","2021-10-04 22:00:00","0","Monday","22"
"6648","0000-00-00 00:00:00","2021-10-04 23:00:00","0","Monday","23"
"6649","0000-00-00 00:00:00","2021-10-05 00:00:00","0","Tuesday","0"
"6650","0000-00-00 00:00:00","2021-10-05 01:00:00","0","Tuesday","1"
"6651","0000-00-00 00:00:00","2021-10-05 02:00:00","0","Tuesday","2"
"6652","0000-00-00 00:00:00","2021-10-05 03:00:00","0","Tuesday","3"
"6653","0000-00-00 00:00:00","2021-10-05 04:00:00","0","Tuesday","4"
"6654","0000-00-00 00:00:00","2021-10-05 05:00:00","0","Tuesday","5"
"6655","0000-00-00 00:00:00","2021-10-05 06:00:00","0","Tuesday","6"
"6656","0000-00-00 00:00:00","2021-10-05 07:00:00","0","Tuesday","7"
"6657","0000-00-00 00:00:00","2021-10-05 08:00:00","0","Tuesday","8"
"6658","0000-00-00 00:00:00","2021-10-05 09:00:00","0","Tuesday","9"
"6659","0000-00-00 00:00:00","2021-10-05 10:00:00","0","Tuesday","10"
"6660","0000-00-00 00:00:00","2021-10-05 11:00:00","0","Tuesday","11"
"6661","0000-00-00 00:00:00","2021-10-05 12:00:00","0","Tuesday","12"
"6662","0000-00-00 00:00:00","2021-10-05 13:00:00","0","Tuesday","13"
"6663","0000-00-00 00:00:00","2021-10-05 14:00:00","0","Tuesday","14"
"6664","0000-00-00 00:00:00","2021-10-05 15:00:00","0","Tuesday","15"
"6665","0000-00-00 00:00:00","2021-10-05 16:00:00","0","Tuesday","16"
"6666","0000-00-00 00:00:00","2021-10-05 17:00:00","0","Tuesday","17"
"6667","0000-00-00 00:00:00","2021-10-05 18:00:00","0","Tuesday","18"
"6668","0000-00-00 00:00:00","2021-10-05 19:00:00","0","Tuesday","19"
"6669","0000-00-00 00:00:00","2021-10-05 20:00:00","0","Tuesday","20"
"6670","0000-00-00 00:00:00","2021-10-05 21:00:00","0","Tuesday","21"
"6671","0000-00-00 00:00:00","2021-10-05 22:00:00","0","Tuesday","22"
"6672","0000-00-00 00:00:00","2021-10-05 23:00:00","0","Tuesday","23"
"6673","0000-00-00 00:00:00","2021-10-06 00:00:00","0","Wednesday","0"
"6674","0000-00-00 00:00:00","2021-10-06 01:00:00","0","Wednesday","1"
"6675","0000-00-00 00:00:00","2021-10-06 02:00:00","0","Wednesday","2"
"6676","0000-00-00 00:00:00","2021-10-06 03:00:00","0","Wednesday","3"
"6677","0000-00-00 00:00:00","2021-10-06 04:00:00","0","Wednesday","4"
"6678","0000-00-00 00:00:00","2021-10-06 05:00:00","0","Wednesday","5"
"6679","0000-00-00 00:00:00","2021-10-06 06:00:00","0","Wednesday","6"
"6680","0000-00-00 00:00:00","2021-10-06 07:00:00","0","Wednesday","7"
"6681","0000-00-00 00:00:00","2021-10-06 08:00:00","0","Wednesday","8"
"6682","0000-00-00 00:00:00","2021-10-06 09:00:00","0","Wednesday","9"
"6683","0000-00-00 00:00:00","2021-10-06 10:00:00","0","Wednesday","10"
"6684","0000-00-00 00:00:00","2021-10-06 11:00:00","0","Wednesday","11"
"6685","0000-00-00 00:00:00","2021-10-06 12:00:00","0","Wednesday","12"
"6686","0000-00-00 00:00:00","2021-10-06 13:00:00","0","Wednesday","13"
"6687","0000-00-00 00:00:00","2021-10-06 14:00:00","0","Wednesday","14"
"6688","0000-00-00 00:00:00","2021-10-06 15:00:00","0","Wednesday","15"
"6689","0000-00-00 00:00:00","2021-10-06 16:00:00","0","Wednesday","16"
"6690","0000-00-00 00:00:00","2021-10-06 17:00:00","0","Wednesday","17"
"6691","0000-00-00 00:00:00","2021-10-06 18:00:00","0","Wednesday","18"
"6692","0000-00-00 00:00:00","2021-10-06 19:00:00","0","Wednesday","19"
"6693","0000-00-00 00:00:00","2021-10-06 20:00:00","0","Wednesday","20"
"6694","0000-00-00 00:00:00","2021-10-06 21:00:00","0","Wednesday","21"
"6695","0000-00-00 00:00:00","2021-10-06 22:00:00","0","Wednesday","22"
"6696","0000-00-00 00:00:00","2021-10-06 23:00:00","0","Wednesday","23"
"6697","0000-00-00 00:00:00","2021-10-07 00:00:00","0","Thursday","0"
"6698","0000-00-00 00:00:00","2021-10-07 01:00:00","0","Thursday","1"
"6699","0000-00-00 00:00:00","2021-10-07 02:00:00","0","Thursday","2"
"6700","0000-00-00 00:00:00","2021-10-07 03:00:00","0","Thursday","3"
"6701","0000-00-00 00:00:00","2021-10-07 04:00:00","0","Thursday","4"
"6702","0000-00-00 00:00:00","2021-10-07 05:00:00","0","Thursday","5"
"6703","0000-00-00 00:00:00","2021-10-07 06:00:00","0","Thursday","6"
"6704","0000-00-00 00:00:00","2021-10-07 07:00:00","0","Thursday","7"
"6705","0000-00-00 00:00:00","2021-10-07 08:00:00","0","Thursday","8"
"6706","0000-00-00 00:00:00","2021-10-07 09:00:00","0","Thursday","9"
"6707","0000-00-00 00:00:00","2021-10-07 10:00:00","0","Thursday","10"
"6708","0000-00-00 00:00:00","2021-10-07 11:00:00","0","Thursday","11"
"6709","0000-00-00 00:00:00","2021-10-07 12:00:00","0","Thursday","12"
"6710","0000-00-00 00:00:00","2021-10-07 13:00:00","0","Thursday","13"
"6711","0000-00-00 00:00:00","2021-10-07 14:00:00","0","Thursday","14"
"6712","0000-00-00 00:00:00","2021-10-07 15:00:00","0","Thursday","15"
"6713","0000-00-00 00:00:00","2021-10-07 16:00:00","0","Thursday","16"
"6714","0000-00-00 00:00:00","2021-10-07 17:00:00","0","Thursday","17"
"6715","0000-00-00 00:00:00","2021-10-07 18:00:00","0","Thursday","18"
"6716","0000-00-00 00:00:00","2021-10-07 19:00:00","0","Thursday","19"
"6717","0000-00-00 00:00:00","2021-10-07 20:00:00","0","Thursday","20"
"6718","0000-00-00 00:00:00","2021-10-07 21:00:00","2","Thursday","21"
"6719","0000-00-00 00:00:00","2021-10-07 22:00:00","2","Thursday","22"
"6720","0000-00-00 00:00:00","2021-10-07 23:00:00","2","Thursday","23"
"6721","0000-00-00 00:00:00","2021-10-08 00:00:00","2","Friday","0"
"6722","0000-00-00 00:00:00","2021-10-08 01:00:00","2","Friday","1"
"6723","0000-00-00 00:00:00","2021-10-08 02:00:00","2","Friday","2"
"6724","0000-00-00 00:00:00","2021-10-08 03:00:00","2","Friday","3"
"6725","0000-00-00 00:00:00","2021-10-08 04:00:00","2","Friday","4"
"6726","0000-00-00 00:00:00","2021-10-08 05:00:00","0","Friday","5"
"6727","0000-00-00 00:00:00","2021-10-08 06:00:00","0","Friday","6"
"6728","0000-00-00 00:00:00","2021-10-08 07:00:00","0","Friday","7"
"6729","0000-00-00 00:00:00","2021-10-08 08:00:00","0","Friday","8"
"6730","0000-00-00 00:00:00","2021-10-08 09:00:00","0","Friday","9"
"6731","0000-00-00 00:00:00","2021-10-08 10:00:00","0","Friday","10"
"6732","0000-00-00 00:00:00","2021-10-08 11:00:00","0","Friday","11"
"6733","0000-00-00 00:00:00","2021-10-08 12:00:00","0","Friday","12"
"6734","0000-00-00 00:00:00","2021-10-08 13:00:00","0","Friday","13"
"6735","0000-00-00 00:00:00","2021-10-08 14:00:00","0","Friday","14"
"6736","0000-00-00 00:00:00","2021-10-08 15:00:00","0","Friday","15"
"6737","0000-00-00 00:00:00","2021-10-08 16:00:00","0","Friday","16"
"6738","0000-00-00 00:00:00","2021-10-08 17:00:00","0","Friday","17"
"6739","0000-00-00 00:00:00","2021-10-08 18:00:00","0","Friday","18"
"6740","0000-00-00 00:00:00","2021-10-08 19:00:00","0","Friday","19"
"6741","0000-00-00 00:00:00","2021-10-08 20:00:00","0","Friday","20"
"6742","0000-00-00 00:00:00","2021-10-08 21:00:00","2","Friday","21"
"6743","0000-00-00 00:00:00","2021-10-08 22:00:00","2","Friday","22"
"6744","0000-00-00 00:00:00","2021-10-08 23:00:00","2","Friday","23"
"6745","0000-00-00 00:00:00","2021-10-09 00:00:00","2","Saturday","0"
"6746","0000-00-00 00:00:00","2021-10-09 01:00:00","2","Saturday","1"
"6747","0000-00-00 00:00:00","2021-10-09 02:00:00","2","Saturday","2"
"6748","0000-00-00 00:00:00","2021-10-09 03:00:00","2","Saturday","3"
"6749","0000-00-00 00:00:00","2021-10-09 04:00:00","2","Saturday","4"
